CCN,REPORT_DAT,START_DATE,END_DATE,SHIFT,OFFENSE,BLOCK,WARD,DISTRICT,NEIGHBORHOOD_CLUSTER,LATITUDE,LONGITUDE,hour,day,month,weekday,time_period,crime_count,crime_type,crime_date,crime_hour,year,day_night,area,risk_level
24092533,2024-06-18 06:37:07+00:00,2024-06-18 04:11:00+00:00,,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,5000 - 5099 BLOCK OF A STREET SE,7.0,6.0,Cluster 33,38.8878678803,-76.9289311749,4.0,18.0,6,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-06-18 06:37:07+00:00,6,2024,Day,Cluster 33,High
24094881,2024-06-22 07:19:58+00:00,2024-06-22 05:15:00+00:00,2024-06-22 07:30:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,2000 - 2099 BLOCK OF 16TH STREET SE,8.0,7.0,Cluster 28,38.8648977611,-76.9822985177,5.0,22.0,6,Saturday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-06-22 07:19:58+00:00,7,2024,Day,Cluster 28,Medium
24175300,2024-11-11 18:10:48+00:00,2024-11-11 15:08:00+00:00,2024-11-11 18:10:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,6100 - 6199 BLOCK OF 16TH STREET NW,4.0,4.0,Cluster 17,38.9651249042,-77.0363844924,15.0,11.0,11,Monday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-11-11 18:10:48+00:00,18,2024,Night,Cluster 17,Medium
24175525,2024-11-12 01:53:05+00:00,2024-11-11 22:28:00+00:00,2024-11-12 01:53:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,1920 - 2099 BLOCK OF BENNING ROAD NE,7.0,5.0,Cluster 25,38.8986142204,-76.974824299,22.0,11.0,11,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-11-12 01:53:05+00:00,1,2024,Night,Cluster 25,High
24168311,2024-10-30 02:13:14+00:00,2024-10-29 22:37:00+00:00,2024-10-30 01:28:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,2000 - 2099 BLOCK OF 14TH STREET NW,1.0,3.0,Cluster 3,38.9175550432,-77.0319511026,22.0,29.0,10,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-10-30 02:13:14+00:00,2,2024,Night,Cluster 3,Medium
24106525,2024-07-12 06:44:45+00:00,2024-07-12 05:35:00+00:00,2024-07-12 06:44:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1000 - 1099 BLOCK OF EUCLID STREET NW,1.0,3.0,Cluster 2,38.9238356212,-77.0262698862,5.0,12.0,7,Friday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-07-12 06:44:45+00:00,6,2024,Day,Cluster 2,High
24111055,2024-07-20 12:20:22+00:00,2024-07-20 09:44:00+00:00,2024-07-27 12:00:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,4000 - 4399 BLOCK OF 3RD STREET SE,8.0,7.0,Cluster 39,38.8287041339,-77.0020747667,9.0,20.0,7,Saturday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-07-20 12:20:22+00:00,12,2024,Day,Cluster 39,High
24183611,2024-11-26 06:30:50+00:00,2024-11-26 04:02:00+00:00,2024-11-26 04:50:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,200 - 217 BLOCK OF 49TH STREET NE,7.0,6.0,Cluster 33,38.8922555965,-76.9329090452,4.0,26.0,11,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-11-26 06:30:50+00:00,6,2024,Day,Cluster 33,High
24102276,2024-07-04 23:29:07+00:00,2024-07-04 21:16:00+00:00,2024-07-04 21:27:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,800 - 1099 BLOCK OF GALLOWAY STREET NE,5.0,4.0,Cluster 19,38.9535408431,-76.9925452324,21.0,4.0,7,Thursday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-07-04 23:29:07+00:00,23,2024,Night,Cluster 19,Medium
24138315,2024-09-08 03:31:32+00:00,2024-09-08 01:43:00+00:00,,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,2300 - 2399 BLOCK OF PENNSYLVANIA AVENUE SE,7.0,6.0,Cluster 34,38.8741198069,-76.972066947,1.0,8.0,9,Sunday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-09-08 03:31:32+00:00,3,2024,Night,Cluster 34,High
24190374,2024-12-09 04:09:41+00:00,2024-12-09 02:25:00+00:00,2024-12-09 04:00:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,700 - 747 BLOCK OF 19TH STREET NE,7.0,5.0,Cluster 25,38.898259762,-76.9766588607,2.0,9.0,12,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-12-09 04:09:41+00:00,4,2024,Night,Cluster 25,High
24190695,2024-12-09 20:15:52+00:00,2024-12-08 17:23:00+00:00,2024-12-09 14:30:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,3200 - 3299 BLOCK OF CONNECTICUT AVENUE NW,3.0,2.0,Cluster 15,38.9326022063,-77.0567888198,17.0,8.0,12,Sunday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-12-09 20:15:52+00:00,20,2024,Night,Cluster 15,Low
24191645,2024-12-11 07:59:56+00:00,2024-12-11 06:27:00+00:00,2024-12-11 07:00:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,600 - 699 BLOCK OF H STREET NE,6.0,1.0,Cluster 25,38.9002033642,-76.9973048161,6.0,11.0,12,Wednesday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-12-11 07:59:56+00:00,7,2024,Day,Cluster 25,High
24187073,2024-12-03 08:51:04+00:00,2024-12-03 07:15:00+00:00,2024-12-03 09:15:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,300 - 399 BLOCK OF U STREET NE,5.0,5.0,Cluster 21,38.9169953926,-77.0013011513,7.0,3.0,12,Tuesday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-12-03 08:51:04+00:00,8,2024,Day,Cluster 21,High
24040468,2024-03-17 16:57:43+00:00,2024-03-17 14:54:00+00:00,2024-03-17 16:00:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,600 - 718 BLOCK OF CHESAPEAKE STREET SE,8.0,7.0,Cluster 39,38.8292026565,-76.9973541389,14.0,17.0,3,Sunday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-03-17 16:57:43+00:00,16,2024,Day,Cluster 39,High
24045051,2024-03-25 22:17:17+00:00,2024-03-25 20:50:00+00:00,2024-03-25 20:52:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,3700 - 3769 BLOCK OF 10TH STREET NW,4.0,4.0,Cluster 18,38.9363009289,-77.0271892455,20.0,25.0,3,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-03-25 22:17:17+00:00,22,2024,Night,Cluster 18,High
24051862,2024-04-07 22:28:20+00:00,2024-04-07 16:55:00+00:00,2024-04-07 20:22:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,600 - 699 BLOCK OF MORTON PLACE NE,6.0,5.0,Cluster 25,38.9043968434,-76.9973030436,16.0,7.0,4,Sunday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-04-07 22:28:20+00:00,22,2024,Night,Cluster 25,High
24081922,2024-05-31 02:14:00+00:00,2024-05-30 23:56:00+00:00,,EVENING,ASSAULT W/DANGEROUS WEAPON,600 - 699 BLOCK OF HAMLIN STREET NE,5.0,5.0,Cluster 21,38.9274187997,-76.9969649589,23.0,30.0,5,Thursday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-05-31 02:14:00+00:00,2,2024,Night,Cluster 21,High
24067194,2024-05-05 05:17:27+00:00,2024-05-05 02:53:00+00:00,2024-05-05 02:55:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,6300 - 6303 BLOCK OF PINEY BRANCH ROAD NW,4.0,4.0,Cluster 17,38.9662649762,-77.0286526184,2.0,5.0,5,Sunday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-05-05 05:17:27+00:00,5,2024,Night,Cluster 17,Medium
24194856,2024-12-17 10:00:00+00:00,2024-12-17 08:04:00+00:00,2024-12-17 09:00:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,5200 - 5299 BLOCK OF GEORGIA AVENUE NW,4.0,4.0,Cluster 18,38.9534936698,-77.0276535855,8.0,17.0,12,Tuesday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-12-17 10:00:00+00:00,10,2024,Day,Cluster 18,High
24109783,2024-07-18 02:02:04+00:00,2024-07-18 00:36:00+00:00,2024-07-18 01:00:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,600 - 699 BLOCK OF H STREET NW,2.0,1.0,Cluster 8,38.8998119121,-77.0209122021,0.0,18.0,7,Thursday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-07-18 02:02:04+00:00,2,2024,Night,Cluster 8,Medium
24111041,2024-07-20 10:30:37+00:00,2024-07-20 08:28:00+00:00,2024-07-20 10:18:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,4200 - 4299 BLOCK OF HILLSIDE ROAD SE,7.0,6.0,Cluster 33,38.8764923642,-76.9388590295,8.0,20.0,7,Saturday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-07-20 10:30:37+00:00,10,2024,Day,Cluster 33,High
24114837,2024-07-27 08:22:08+00:00,2024-07-27 04:05:00+00:00,2024-07-27 04:37:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,4500 - 4599 BLOCK OF GEORGIA AVENUE NW,4.0,4.0,Cluster 18,38.9455922443,-77.0264721624,4.0,27.0,7,Saturday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-07-27 08:22:08+00:00,8,2024,Day,Cluster 18,High
24136675,2024-09-05 01:06:50+00:00,2024-09-04 20:37:00+00:00,2024-09-04 20:40:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,2500 - 2599 BLOCK OF PENNSYLVANIA AVENUE SE,7.0,6.0,Cluster 34,38.8732016065,-76.9699922042,20.0,4.0,9,Wednesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-09-05 01:06:50+00:00,1,2024,Night,Cluster 34,High
24077967,2024-05-24 09:31:49+00:00,2024-05-24 08:15:00+00:00,2024-05-24 09:20:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,3000 - 3099 BLOCK OF RODMAN STREET NW,3.0,2.0,Cluster 15,38.9382414145,-77.0613987583,8.0,24.0,5,Friday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-05-24 09:31:49+00:00,9,2024,Day,Cluster 15,Low
24055956,2024-04-14 18:43:51+00:00,2024-04-14 18:05:00+00:00,2024-04-14 18:44:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,1400 - 1499 BLOCK OF SAVANNAH STREET SE,8.0,7.0,Cluster 38,38.8444599248,-76.9839834823,18.0,14.0,4,Sunday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-04-14 18:43:51+00:00,18,2024,Night,Cluster 38,High
24016034,2024-02-01 10:15:37+00:00,2024-02-01 06:45:00+00:00,2024-02-01 06:50:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,G STREET NW AND 9TH STREET NW,2.0,2.0,Cluster 8,38.898446559,-77.023965001,6.0,1.0,2,Thursday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-02-01 10:15:37+00:00,10,2024,Day,Cluster 8,Medium
24018009,2024-02-05 03:34:21+00:00,2024-02-05 02:08:00+00:00,2024-02-05 02:09:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,400 - 499 BLOCK OF MITCH SNYDER PLACE NW,6.0,1.0,Cluster 8,38.895449605,-77.0136577317,2.0,5.0,2,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-02-05 03:34:21+00:00,3,2024,Night,Cluster 8,Medium
24179165,2024-11-18 14:59:39+00:00,2024-11-18 13:17:00+00:00,2024-11-18 14:30:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,400 - 763 BLOCK OF VALLEY AVENUE SE,8.0,7.0,Cluster 39,38.8345205281,-76.9981790882,13.0,18.0,11,Monday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-11-18 14:59:39+00:00,14,2024,Day,Cluster 39,High
24014345,2024-01-29 17:13:26+00:00,2024-01-29 10:54:00+00:00,2024-01-29 15:18:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,3700 - 3799 BLOCK OF 14TH STREET NW,4.0,4.0,Cluster 18,38.9373434803,-77.0327301113,10.0,29.0,1,Monday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-01-29 17:13:26+00:00,17,2024,Day,Cluster 18,High
24022542,2024-02-13 05:36:16+00:00,2024-02-13 03:11:00+00:00,2024-02-13 05:13:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,3600 - 3698 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,8.0,7.0,Cluster 39,38.8387234375,-77.0054912201,3.0,13.0,2,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-02-13 05:36:16+00:00,5,2024,Night,Cluster 39,High
24150733,2024-09-29 11:31:46+00:00,2024-09-29 09:26:00+00:00,2024-09-29 11:10:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,400 - 599 BLOCK OF BRANDYWINE STREET SE,8.0,7.0,Cluster 39,38.8300809364,-76.999534284,9.0,29.0,9,Sunday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-09-29 11:31:46+00:00,11,2024,Day,Cluster 39,High
24187029,2024-12-03 05:15:05+00:00,2024-12-03 03:33:00+00:00,2024-12-03 05:00:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1400 - 1499 BLOCK OF RHODE ISLAND AVENUE NW,2.0,2.0,Cluster 7,38.9083815792,-77.0332543288,3.0,3.0,12,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-12-03 05:15:05+00:00,5,2024,Night,Cluster 7,Medium
24133750,2024-08-30 22:25:28+00:00,2024-08-30 18:50:00+00:00,2024-08-30 22:15:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,4800 - 4899 BLOCK OF 1ST STREET SW,8.0,7.0,Cluster 39,38.8208108108,-77.0053301375,18.0,30.0,8,Friday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-08-30 22:25:28+00:00,22,2024,Night,Cluster 39,High
24119694,2024-08-05 03:53:40+00:00,2024-08-05 02:45:00+00:00,2024-08-05 03:01:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,100 - 146 BLOCK OF WAYNE PLACE SE,8.0,7.0,Cluster 39,38.835153937,-77.0048200518,2.0,5.0,8,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-08-05 03:53:40+00:00,3,2024,Night,Cluster 39,High
24122303,2024-08-10 04:38:36+00:00,2024-08-10 02:08:00+00:00,2024-08-10 02:38:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1810 - 1899 BLOCK OF Q STREET NW,2.0,2.0,Cluster 6,38.9111288307,-77.0427428335,2.0,10.0,8,Saturday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-08-10 04:38:36+00:00,4,2024,Night,Cluster 6,Medium
24060995,2024-04-24 06:17:42+00:00,2024-04-24 03:30:00+00:00,2024-04-24 06:17:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,4700 - 4949 BLOCK OF NORTH CAPITOL STREET,5.0,4.0,Cluster 19,38.9493337981,-77.008779603,3.0,24.0,4,Wednesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-04-24 06:17:42+00:00,6,2024,Day,Cluster 19,Medium
24196481,2024-12-20 06:44:52+00:00,2024-12-20 03:18:00+00:00,2024-12-20 03:30:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1737 - 1776 BLOCK OF COLUMBIA ROAD NW,1.0,3.0,Cluster 1,38.9238698908,-77.0408755892,3.0,20.0,12,Friday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-12-20 06:44:52+00:00,6,2024,Day,Cluster 1,Medium
24064970,2024-05-01 08:17:25+00:00,2024-05-01 05:22:00+00:00,2024-05-01 05:30:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1800 - 1899 BLOCK OF KENDALL STREET NE,5.0,5.0,Cluster 23,38.9120477704,-76.9863912061,5.0,1.0,5,Wednesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-05-01 08:17:25+00:00,8,2024,Day,Cluster 23,High
24099706,2024-06-30 06:33:34+00:00,2024-06-30 04:57:00+00:00,2024-06-30 06:33:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,6100 - 6199 BLOCK OF BANKS PLACE NE,7.0,6.0,Cluster 31,38.8919676806,-76.9129799415,4.0,30.0,6,Sunday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-06-30 06:33:34+00:00,6,2024,Day,Cluster 31,High
24144459,2024-09-19 00:38:41+00:00,2024-09-18 22:04:00+00:00,2024-09-18 22:40:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,1649 - 1799 BLOCK OF MARION BARRY AVENUE SE,8.0,7.0,Cluster 28,38.8658731872,-76.9801688908,22.0,18.0,9,Wednesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-09-19 00:38:41+00:00,0,2024,Night,Cluster 28,Medium
24030695,2024-02-28 13:29:26+00:00,2024-02-28 12:15:00+00:00,,DAY,ASSAULT W/DANGEROUS WEAPON,9TH STREET NE AND T STREET NE,5.0,5.0,Cluster 22,38.915547078,-76.9937404617,12.0,28.0,2,Wednesday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-02-28 13:29:26+00:00,13,2024,Day,Cluster 22,Medium
24153992,2024-10-05 02:52:39+00:00,2024-10-05 00:30:00+00:00,,EVENING,ASSAULT W/DANGEROUS WEAPON,400 - 499 BLOCK OF 55TH STREET NE,7.0,6.0,Cluster 31,38.8952167336,-76.9218861588,0.0,5.0,10,Saturday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-10-05 02:52:39+00:00,2,2024,Night,Cluster 31,High
24139464,2024-09-10 06:03:56+00:00,2024-09-10 03:10:00+00:00,,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,5700 - 5799 BLOCK OF FOOTE STREET NE,7.0,6.0,Cluster 31,38.8971435925,-76.9184638761,3.0,10.0,9,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-09-10 06:03:56+00:00,6,2024,Day,Cluster 31,High
24121756,2024-08-09 02:05:30+00:00,2024-08-09 00:46:00+00:00,2024-08-09 00:48:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,6008 - 6099 BLOCK OF EASTERN AVENUE NE,4.0,4.0,Cluster 19,38.9634376438,-76.9995622311,0.0,9.0,8,Friday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-08-09 02:05:30+00:00,2,2024,Night,Cluster 19,Medium
24168185,2024-10-30 01:33:24+00:00,2024-10-29 20:08:00+00:00,2024-10-29 22:10:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,1900 - 2199 BLOCK OF SAVANNAH TERRACE SE,8.0,7.0,Cluster 38,38.848136645,-76.9761390018,20.0,29.0,10,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-10-30 01:33:24+00:00,1,2024,Night,Cluster 38,High
24112958,2024-07-23 22:06:53+00:00,2024-07-23 20:01:00+00:00,2024-07-23 22:00:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,WHITNEY M YOUNG BRIDGE (BRIDGE),7.0,1.0,Cluster 46,38.8898409606,-76.9646945183,20.0,23.0,7,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-07-23 22:06:53+00:00,22,2024,Night,Cluster 46,Low
24075511,2024-05-20 17:40:00+00:00,2024-05-20 12:40:00+00:00,2024-05-20 14:57:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,2100 - 2199 BLOCK OF 13TH STREET NW,1.0,3.0,Cluster 3,38.9186477371,-77.0296199819,12.0,20.0,5,Monday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-05-20 17:40:00+00:00,17,2024,Day,Cluster 3,Medium
24158536,2024-10-13 01:36:41+00:00,2024-10-13 00:39:00+00:00,2024-10-13 01:37:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,5900 - 5999 BLOCK OF GEORGIA AVENUE NW,4.0,4.0,Cluster 17,38.9619795615,-77.0279498335,0.0,13.0,10,Sunday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-10-13 01:36:41+00:00,1,2024,Night,Cluster 17,Medium
24162936,2024-10-20 21:38:57+00:00,2024-10-20 20:03:00+00:00,2024-10-20 21:39:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,3704 - 3899 BLOCK OF WHEELER ROAD SE,8.0,7.0,Cluster 39,38.837734283,-76.9935207405,20.0,20.0,10,Sunday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-10-20 21:38:57+00:00,21,2024,Night,Cluster 39,High
24183607,2024-11-26 04:47:32+00:00,2024-11-26 03:36:00+00:00,2024-11-26 03:50:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,900 - 999 BLOCK OF RHODE ISLAND AVENUE NE,5.0,5.0,Cluster 22,38.9222166046,-76.9931402028,3.0,26.0,11,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-11-26 04:47:32+00:00,4,2024,Night,Cluster 22,Medium
24146210,2024-09-22 00:28:38+00:00,2024-09-21 21:27:00+00:00,2024-09-22 00:30:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,1300 - 1399 BLOCK OF 7TH STREET NW,2.0,3.0,Cluster 7,38.9079053723,-77.0219167167,21.0,21.0,9,Saturday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-09-22 00:28:38+00:00,0,2024,Night,Cluster 7,Medium
24002342,2024-01-05 16:29:12+00:00,2024-01-05 14:42:00+00:00,2024-01-05 16:00:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,1341 - 1349 BLOCK OF FLORIDA AVENUE NE,6.0,5.0,Cluster 25,38.9012797723,-76.9867415334,14.0,5.0,1,Friday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-01-05 16:29:12+00:00,16,2024,Day,Cluster 25,High
24005795,2024-01-12 10:11:10+00:00,2024-01-12 08:46:00+00:00,,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,3301 - 3399 BLOCK OF BENNING ROAD NE,7.0,6.0,Cluster 32,38.8967230746,-76.9588796709,8.0,12.0,1,Friday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-01-12 10:11:10+00:00,10,2024,Day,Cluster 32,High
24008967,2024-01-19 00:51:42+00:00,2024-01-18 22:57:00+00:00,2024-01-19 00:25:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,4800 - 4899 BLOCK OF NANNIE HELEN BURROUGHS AVENUE NE,7.0,6.0,Cluster 31,38.8987906035,-76.932711419,22.0,18.0,1,Thursday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-01-19 00:51:42+00:00,0,2024,Night,Cluster 31,High
24153534,2024-10-04 08:51:28+00:00,2024-10-04 05:38:00+00:00,2024-10-04 08:20:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,900 - 999 BLOCK OF SHERIDAN STREET NW,4.0,4.0,Cluster 17,38.9661319168,-77.0267845339,5.0,4.0,10,Friday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-10-04 08:51:28+00:00,8,2024,Day,Cluster 17,Medium
24158782,2024-10-13 14:05:25+00:00,2024-10-13 12:26:00+00:00,2024-10-13 14:50:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,2100 - 2199 BLOCK OF 24TH PLACE NE,5.0,5.0,Cluster 22,38.9204575335,-76.971562629,12.0,13.0,10,Sunday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-10-13 14:05:25+00:00,14,2024,Day,Cluster 22,Medium
24158842,2024-10-13 17:48:09+00:00,2024-10-13 15:26:00+00:00,2024-10-13 16:20:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,1100 - 1399 BLOCK OF STEVENS ROAD SE,8.0,7.0,Cluster 37,38.8593519991,-76.999875854,15.0,13.0,10,Sunday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-10-13 17:48:09+00:00,17,2024,Day,Cluster 37,High
24101758,2024-07-04 00:42:56+00:00,2024-07-03 18:30:00+00:00,2024-07-03 21:33:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,3300 - 3399 BLOCK OF 10TH PLACE SE,8.0,7.0,Cluster 39,38.8418187534,-76.9920297887,18.0,3.0,7,Wednesday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-07-04 00:42:56+00:00,0,2024,Night,Cluster 39,High
24182464,2024-11-24 05:20:31+00:00,2024-11-24 03:30:00+00:00,2024-11-24 03:31:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1400 - 1498 BLOCK OF OKIE STREET NE,5.0,5.0,Cluster 23,38.9147571652,-76.9839276423,3.0,24.0,11,Sunday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-11-24 05:20:31+00:00,5,2024,Night,Cluster 23,High
24113612,2024-07-25 00:06:01+00:00,2024-07-24 21:54:00+00:00,2024-07-25 00:00:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,500 - 599 BLOCK OF 24TH STREET NE,7.0,5.0,Cluster 25,38.897131,-76.9724572573,21.0,24.0,7,Wednesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-07-25 00:06:01+00:00,0,2024,Night,Cluster 25,High
24061986,2024-04-25 23:41:42+00:00,2024-04-25 22:15:00+00:00,2024-04-25 23:40:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,3116 - 3131 BLOCK OF ALABAMA AVENUE SE,7.0,6.0,Cluster 35,38.861695498,-76.9618892263,22.0,25.0,4,Thursday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-04-25 23:41:42+00:00,23,2024,Night,Cluster 35,Medium
24065126,2024-05-01 16:13:16+00:00,2024-05-01 13:00:00+00:00,2024-05-01 13:27:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,3300 - 3399 BLOCK OF 14TH PLACE SE,8.0,7.0,Cluster 38,38.843456639,-76.9844360998,13.0,1.0,5,Wednesday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-05-01 16:13:16+00:00,16,2024,Day,Cluster 38,High
24193391,2024-12-14 17:01:24+00:00,2024-12-14 14:47:00+00:00,,DAY,ASSAULT W/DANGEROUS WEAPON,900 - 1199 BLOCK OF 4TH STREET SW,6.0,1.0,Cluster 9,38.8778666066,-77.0176347386,14.0,14.0,12,Saturday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-12-14 17:01:24+00:00,17,2024,Day,Cluster 9,Medium
