year,state,district,crime_type,crime_count
2017,MADHYA PRADESH,RATLAM,RAPE_WOMEN_ABOVE_18,45
2017,MADHYA PRADESH,REWA,RAPE_WOMEN_ABOVE_18,29
2017,MADHYA PRADESH,SAGAR,RAPE_WOMEN_ABOVE_18,83
2017,MADHYA PRADESH,SATNA,RAPE_WOMEN_ABOVE_18,114
2017,MADHYA PRADESH,SEONI,RAPE_WOMEN_ABOVE_18,35
2017,MADHYA PRADESH,SHAHDOL,RAPE_WOMEN_ABOVE_18,43
2017,MADHYA PRADESH,SHAJAPUR,RAPE_WOMEN_ABOVE_18,22
2017,MADHYA PRADESH,SHEOPUR,RAPE_WOMEN_ABOVE_18,19
2017,MADHYA PRADESH,SHIVPURI,RAPE_WOMEN_ABOVE_18,46
2017,MADHYA PRADESH,SIDHI,RAPE_WOMEN_ABOVE_18,21
2017,MADHYA PRADESH,SEHORE,RAPE_WOMEN_ABOVE_18,42
2017,MADHYA PRADESH,SINGRAULI,RAPE_WOMEN_ABOVE_18,49
2017,MADHYA PRADESH,TIKAMGARH,RAPE_WOMEN_ABOVE_18,51
2017,MADHYA PRADESH,UJJAIN,RAPE_WOMEN_ABOVE_18,77
2017,MADHYA PRADESH,UMARIA,RAPE_WOMEN_ABOVE_18,23
2017,MADHYA PRADESH,VIDISHA,RAPE_WOMEN_ABOVE_18,60
2017,MAHARASHTRA,AHMEDNAGAR,RAPE_WOMEN_ABOVE_18,85
2017,MAHARASHTRA,AKOLA,RAPE_WOMEN_ABOVE_18,27
2017,MAHARASHTRA,AMRAVATI,RAPE_WOMEN_ABOVE_18,30
2017,MAHARASHTRA,AMRAVATI,RAPE_WOMEN_ABOVE_18,42
2017,MAHARASHTRA,CHHATRAPATI SAMBHAJINAGAR,RAPE_WOMEN_ABOVE_18,39
2017,MAHARASHTRA,CHHATRAPATI SAMBHAJINAGAR,RAPE_WOMEN_ABOVE_18,29
2017,MAHARASHTRA,BEED,RAPE_WOMEN_ABOVE_18,30
2017,MAHARASHTRA,BHANDARA,RAPE_WOMEN_ABOVE_18,12
2017,MAHARASHTRA,BULDHANA,RAPE_WOMEN_ABOVE_18,25
2017,MAHARASHTRA,CHANDRAPUR,RAPE_WOMEN_ABOVE_18,32
2017,MAHARASHTRA,DHULE,RAPE_WOMEN_ABOVE_18,14
2017,MAHARASHTRA,GADCHIROLI,RAPE_WOMEN_ABOVE_18,10
2017,MAHARASHTRA,GONDIA,RAPE_WOMEN_ABOVE_18,27
2017,MAHARASHTRA,HINGOLI,RAPE_WOMEN_ABOVE_18,16
2017,MAHARASHTRA,JALGAON,RAPE_WOMEN_ABOVE_18,39
2017,MAHARASHTRA,JALNA,RAPE_WOMEN_ABOVE_18,30
2017,MAHARASHTRA,KOLHAPUR,RAPE_WOMEN_ABOVE_18,25
2017,MAHARASHTRA,LATUR,RAPE_WOMEN_ABOVE_18,15
2017,MAHARASHTRA,MUMBAI,RAPE_WOMEN_ABOVE_18,287
2017,MAHARASHTRA,MUMBAI,RAPE_WOMEN_ABOVE_18,2
2017,MAHARASHTRA,NAGPUR,RAPE_WOMEN_ABOVE_18,71
2017,MAHARASHTRA,NAGPUR,RAPE_WOMEN_ABOVE_18,60
2017,MAHARASHTRA,NANDED,RAPE_WOMEN_ABOVE_18,32
2017,MAHARASHTRA,NANDURBAR,RAPE_WOMEN_ABOVE_18,12
2017,MAHARASHTRA,NASHIK,RAPE_WOMEN_ABOVE_18,12
2017,MAHARASHTRA,NASHIK,RAPE_WOMEN_ABOVE_18,26
2017,MAHARASHTRA,MUMBAI SUBURBAN,RAPE_WOMEN_ABOVE_18,61
2017,MAHARASHTRA,DHARASHIV,RAPE_WOMEN_ABOVE_18,16
2017,MAHARASHTRA,PALGHAR,RAPE_WOMEN_ABOVE_18,71
2017,MAHARASHTRA,PARBHANI,RAPE_WOMEN_ABOVE_18,24
2017,MAHARASHTRA,PUNE,RAPE_WOMEN_ABOVE_18,134
2017,MAHARASHTRA,PUNE,RAPE_WOMEN_ABOVE_18,1
2017,MAHARASHTRA,PUNE,RAPE_WOMEN_ABOVE_18,128
2017,MAHARASHTRA,RAIGAD,RAPE_WOMEN_ABOVE_18,25
2017,MAHARASHTRA,RATNAGIRI,RAPE_WOMEN_ABOVE_18,19
2017,MAHARASHTRA,SANGLI,RAPE_WOMEN_ABOVE_18,22
2017,MAHARASHTRA,SATARA,RAPE_WOMEN_ABOVE_18,49
2017,MAHARASHTRA,SINDHUDURG,RAPE_WOMEN_ABOVE_18,4
2017,MAHARASHTRA,SOLAPUR,RAPE_WOMEN_ABOVE_18,9
2017,MAHARASHTRA,SOLAPUR,RAPE_WOMEN_ABOVE_18,41
2017,MAHARASHTRA,THANE,RAPE_WOMEN_ABOVE_18,138
2017,MAHARASHTRA,THANE,RAPE_WOMEN_ABOVE_18,50
2017,MAHARASHTRA,WARDHA,RAPE_WOMEN_ABOVE_18,16
2017,MAHARASHTRA,WASHIM,RAPE_WOMEN_ABOVE_18,18
2017,MAHARASHTRA,YAVATMAL,RAPE_WOMEN_ABOVE_18,66
2017,MANIPUR,BISHNUPUR,RAPE_WOMEN_ABOVE_18,5
2017,MANIPUR,IMPHAL EAST,RAPE_WOMEN_ABOVE_18,9
2017,MANIPUR,IMPHAL WEST,RAPE_WOMEN_ABOVE_18,17
2017,MANIPUR,THOUBAL,RAPE_WOMEN_ABOVE_18,8
2017,MEGHALAYA,EAST GARO HILLS,RAPE_WOMEN_ABOVE_18,12
2017,MEGHALAYA,SOUTH WEST GARO HILLS,RAPE_WOMEN_ABOVE_18,5
2017,MEGHALAYA,WEST GARO HILLS,RAPE_WOMEN_ABOVE_18,6
2017,MEGHALAYA,WEST JAINTIA HILLS,RAPE_WOMEN_ABOVE_18,6
2017,MEGHALAYA,EAST KHASI HILLS,RAPE_WOMEN_ABOVE_18,18
2017,MEGHALAYA,SOUTH WEST KHASI HILLS,RAPE_WOMEN_ABOVE_18,3
2017,MEGHALAYA,WEST KHASI HILLS,RAPE_WOMEN_ABOVE_18,5
2017,MEGHALAYA,RI BHOI,RAPE_WOMEN_ABOVE_18,15
2017,MIZORAM,AIZAWL,RAPE_WOMEN_ABOVE_18,6
2017,MIZORAM,CHAMPHAI,RAPE_WOMEN_ABOVE_18,5
2017,MIZORAM,KOLASIB,RAPE_WOMEN_ABOVE_18,3
2017,MIZORAM,LAWNGTLAI,RAPE_WOMEN_ABOVE_18,3
2017,MIZORAM,LUNGLEI,RAPE_WOMEN_ABOVE_18,3
2017,MIZORAM,MAMIT,RAPE_WOMEN_ABOVE_18,3
2017,MIZORAM,SIAHA,RAPE_WOMEN_ABOVE_18,1
2017,MIZORAM,SERCHHIP,RAPE_WOMEN_ABOVE_18,1
2017,NAGALAND,DIMAPUR,RAPE_WOMEN_ABOVE_18,2
2017,NAGALAND,KOHIMA,RAPE_WOMEN_ABOVE_18,1
2017,NAGALAND,MON,RAPE_WOMEN_ABOVE_18,1
2017,NAGALAND,PHEK,RAPE_WOMEN_ABOVE_18,4
2017,NAGALAND,ZUNHEBOTO,RAPE_WOMEN_ABOVE_18,1
2017,ODISHA,ANUGUL,RAPE_WOMEN_ABOVE_18,42
2017,ODISHA,BALESHWAR,RAPE_WOMEN_ABOVE_18,39
2017,ODISHA,BARGARH,RAPE_WOMEN_ABOVE_18,14
2017,ODISHA,BALESHWAR,RAPE_WOMEN_ABOVE_18,10
2017,ODISHA,BHADRAK,RAPE_WOMEN_ABOVE_18,22
2017,ODISHA,BALANGIR,RAPE_WOMEN_ABOVE_18,25
2017,ODISHA,BOUDH,RAPE_WOMEN_ABOVE_18,11
2017,ODISHA,CUTTACK,RAPE_WOMEN_ABOVE_18,17
2017,ODISHA,KHORDHA,RAPE_WOMEN_ABOVE_18,23
2017,ODISHA,CUTTACK,RAPE_WOMEN_ABOVE_18,19
2017,ODISHA,DEOGARH,RAPE_WOMEN_ABOVE_18,10
2017,ODISHA,DHENKANAL,RAPE_WOMEN_ABOVE_18,6
2017,ODISHA,GAJAPATI,RAPE_WOMEN_ABOVE_18,10
2017,ODISHA,GANJAM,RAPE_WOMEN_ABOVE_18,16
2017,ODISHA,JAGATSINGHAPUR,RAPE_WOMEN_ABOVE_18,38
2017,ODISHA,JAJAPUR,RAPE_WOMEN_ABOVE_18,44
2017,ODISHA,JHARSUGUDA,RAPE_WOMEN_ABOVE_18,11
2017,ODISHA,KALAHANDI,RAPE_WOMEN_ABOVE_18,31
2017,ODISHA,KANDHAMAL,RAPE_WOMEN_ABOVE_18,40
2017,ODISHA,KENDRAPARA,RAPE_WOMEN_ABOVE_18,24
2017,ODISHA,KENDUJHAR,RAPE_WOMEN_ABOVE_18,38
2017,ODISHA,KHORDHA,RAPE_WOMEN_ABOVE_18,31
2017,ODISHA,KORAPUT,RAPE_WOMEN_ABOVE_18,39
2017,ODISHA,MALKANGIRI,RAPE_WOMEN_ABOVE_18,11
2017,ODISHA,MAYURBHANJ,RAPE_WOMEN_ABOVE_18,64
2017,ODISHA,NAYAGARH,RAPE_WOMEN_ABOVE_18,18
2017,ODISHA,NABARANGPUR,RAPE_WOMEN_ABOVE_18,10
2017,ODISHA,NUAPADA,RAPE_WOMEN_ABOVE_18,6
2017,ODISHA,PURI,RAPE_WOMEN_ABOVE_18,28
2017,ODISHA,RAYAGADA,RAPE_WOMEN_ABOVE_18,24
2017,ODISHA,SUNDARGARH,RAPE_WOMEN_ABOVE_18,27
2017,ODISHA,SAMBALPUR,RAPE_WOMEN_ABOVE_18,17
2017,ODISHA,SONEPUR,RAPE_WOMEN_ABOVE_18,1
2017,ODISHA,CUTTACK,RAPE_WOMEN_ABOVE_18,1
2017,ODISHA,SUNDARGARH,RAPE_WOMEN_ABOVE_18,18
2017,PUNJAB,AMRITSAR,RAPE_WOMEN_ABOVE_18,18
2017,PUNJAB,BARNALA,RAPE_WOMEN_ABOVE_18,6
2017,PUNJAB,GURDASPUR,RAPE_WOMEN_ABOVE_18,15
2017,PUNJAB,BATHINDA,RAPE_WOMEN_ABOVE_18,27
2017,PUNJAB,AMRITSAR,RAPE_WOMEN_ABOVE_18,7
2017,PUNJAB,JALANDHAR,RAPE_WOMEN_ABOVE_18,14
2017,PUNJAB,LUDHIANA,RAPE_WOMEN_ABOVE_18,36
2017,PUNJAB,FARIDKOT,RAPE_WOMEN_ABOVE_18,3
2017,PUNJAB,FATEHGARH SAHIB,RAPE_WOMEN_ABOVE_18,4
2017,PUNJAB,FAZILKA,RAPE_WOMEN_ABOVE_18,26
2017,PUNJAB,PATIALA,RAPE_WOMEN_ABOVE_18,2
2017,PUNJAB,GURDASPUR,RAPE_WOMEN_ABOVE_18,17
2017,PUNJAB,HOSHIARPUR,RAPE_WOMEN_ABOVE_18,18
2017,PUNJAB,JALANDHAR,RAPE_WOMEN_ABOVE_18,13
2017,PUNJAB,KAPURTHALA,RAPE_WOMEN_ABOVE_18,7
2017,PUNJAB,LUDHIANA,RAPE_WOMEN_ABOVE_18,4
2017,PUNJAB,LUDHIANA,RAPE_WOMEN_ABOVE_18,14
2017,PUNJAB,MANSA,RAPE_WOMEN_ABOVE_18,9
2017,PUNJAB,MOGA,RAPE_WOMEN_ABOVE_18,18
2017,PUNJAB,SRI MUKTSAR SAHIB,RAPE_WOMEN_ABOVE_18,15
2017,PUNJAB,PATHANKOT,RAPE_WOMEN_ABOVE_18,4
2017,PUNJAB,PATIALA,RAPE_WOMEN_ABOVE_18,23
2017,PUNJAB,RUPNAGAR,RAPE_WOMEN_ABOVE_18,10
2017,PUNJAB,SANGRUR,RAPE_WOMEN_ABOVE_18,21
2017,PUNJAB,TARN TARAN,RAPE_WOMEN_ABOVE_18,11
2017,RAJASTHAN,AJMER,RAPE_WOMEN_ABOVE_18,91
2017,RAJASTHAN,ALWAR,RAPE_WOMEN_ABOVE_18,267
2017,RAJASTHAN,BANSWARA,RAPE_WOMEN_ABOVE_18,60
2017,RAJASTHAN,BARAN,RAPE_WOMEN_ABOVE_18,78
2017,RAJASTHAN,BARMER,RAPE_WOMEN_ABOVE_18,71
2017,RAJASTHAN,BHARATPUR,RAPE_WOMEN_ABOVE_18,191
2017,RAJASTHAN,BHILWARA,RAPE_WOMEN_ABOVE_18,103
2017,RAJASTHAN,BIKANER,RAPE_WOMEN_ABOVE_18,109
2017,RAJASTHAN,BUNDI,RAPE_WOMEN_ABOVE_18,59
2017,RAJASTHAN,CHITTORGARH,RAPE_WOMEN_ABOVE_18,84
2017,RAJASTHAN,CHURU,RAPE_WOMEN_ABOVE_18,98
2017,RAJASTHAN,DAUSA,RAPE_WOMEN_ABOVE_18,20
2017,RAJASTHAN,DHOLPUR,RAPE_WOMEN_ABOVE_18,46
2017,RAJASTHAN,DUNGARPUR,RAPE_WOMEN_ABOVE_18,52
2017,RAJASTHAN,AJMER,RAPE_WOMEN_ABOVE_18,1
2017,RAJASTHAN,GANGANAGAR,RAPE_WOMEN_ABOVE_18,111
2017,RAJASTHAN,HANUMANGARH,RAPE_WOMEN_ABOVE_18,93
2017,RAJASTHAN,JAIPUR,RAPE_WOMEN_ABOVE_18,46
2017,RAJASTHAN,JAIPUR,RAPE_WOMEN_ABOVE_18,29
2017,RAJASTHAN,JAIPUR,RAPE_WOMEN_ABOVE_18,43
2017,RAJASTHAN,JAIPUR,RAPE_WOMEN_ABOVE_18,49
2017,RAJASTHAN,JAIPUR,RAPE_WOMEN_ABOVE_18,59
2017,RAJASTHAN,JAISALMER,RAPE_WOMEN_ABOVE_18,7
2017,RAJASTHAN,JALORE,RAPE_WOMEN_ABOVE_18,31
2017,RAJASTHAN,JHALAWAR,RAPE_WOMEN_ABOVE_18,84
2017,RAJASTHAN,JHUNJHUNU,RAPE_WOMEN_ABOVE_18,57
2017,RAJASTHAN,JODHPUR,RAPE_WOMEN_ABOVE_18,30
2017,RAJASTHAN,JODHPUR,RAPE_WOMEN_ABOVE_18,35
2017,RAJASTHAN,JODHPUR,RAPE_WOMEN_ABOVE_18,59
2017,RAJASTHAN,KARAULI,RAPE_WOMEN_ABOVE_18,55
2017,RAJASTHAN,KOTA,RAPE_WOMEN_ABOVE_18,61
2017,RAJASTHAN,KOTA,RAPE_WOMEN_ABOVE_18,40
2017,RAJASTHAN,NAGAUR,RAPE_WOMEN_ABOVE_18,75
2017,RAJASTHAN,PALI,RAPE_WOMEN_ABOVE_18,95
2017,RAJASTHAN,PRATAPGARH,RAPE_WOMEN_ABOVE_18,53
2017,RAJASTHAN,RAJSAMAND,RAPE_WOMEN_ABOVE_18,19
2017,RAJASTHAN,SAWAI MADHOPUR,RAPE_WOMEN_ABOVE_18,41
2017,RAJASTHAN,SIKAR,RAPE_WOMEN_ABOVE_18,74
2017,RAJASTHAN,SIROHI,RAPE_WOMEN_ABOVE_18,46
2017,RAJASTHAN,TONK,RAPE_WOMEN_ABOVE_18,17
2017,RAJASTHAN,UDAIPUR,RAPE_WOMEN_ABOVE_18,154
2017,SIKKIM,GANGTOK,RAPE_WOMEN_ABOVE_18,9
2017,SIKKIM,MANGAN,RAPE_WOMEN_ABOVE_18,1
2017,SIKKIM,NAMCHI,RAPE_WOMEN_ABOVE_18,5
2017,SIKKIM,GYALSHING,RAPE_WOMEN_ABOVE_18,2
2017,TAMIL NADU,ARIYALUR,RAPE_WOMEN_ABOVE_18,4
2017,TAMIL NADU,CHENNAI,RAPE_WOMEN_ABOVE_18,31
2017,TAMIL NADU,COIMBATORE,RAPE_WOMEN_ABOVE_18,4
2017,TAMIL NADU,CUDDALORE,RAPE_WOMEN_ABOVE_18,21
2017,TAMIL NADU,DHARMAPURI,RAPE_WOMEN_ABOVE_18,2
2017,TAMIL NADU,DINDIGUL,RAPE_WOMEN_ABOVE_18,6
2017,TAMIL NADU,ERODE,RAPE_WOMEN_ABOVE_18,1
2017,TAMIL NADU,KANCHIPURAM,RAPE_WOMEN_ABOVE_18,11
2017,TAMIL NADU,KANNIYAKUMARI,RAPE_WOMEN_ABOVE_18,2
2017,TAMIL NADU,KARUR,RAPE_WOMEN_ABOVE_18,3
2017,TAMIL NADU,KRISHNAGIRI,RAPE_WOMEN_ABOVE_18,2
2017,TAMIL NADU,MADURAI,RAPE_WOMEN_ABOVE_18,14
2017,TAMIL NADU,MADURAI,RAPE_WOMEN_ABOVE_18,9
2017,TAMIL NADU,NAGAPATTINAM,RAPE_WOMEN_ABOVE_18,14
2017,TAMIL NADU,NAMAKKAL,RAPE_WOMEN_ABOVE_18,3
2017,TAMIL NADU,THE NILGIRIS,RAPE_WOMEN_ABOVE_18,3
2017,TAMIL NADU,PERAMBALUR,RAPE_WOMEN_ABOVE_18,4
2017,TAMIL NADU,PUDUKKOTTAI,RAPE_WOMEN_ABOVE_18,3
2017,TAMIL NADU,RAMANATHAPURAM,RAPE_WOMEN_ABOVE_18,6
2017,TAMIL NADU,SALEM,RAPE_WOMEN_ABOVE_18,8
2017,TAMIL NADU,SIVAGANGA,RAPE_WOMEN_ABOVE_18,9
2017,TAMIL NADU,THANJAVUR,RAPE_WOMEN_ABOVE_18,10
2017,TAMIL NADU,THENI,RAPE_WOMEN_ABOVE_18,4
2017,TAMIL NADU,TIRUNELVELI,RAPE_WOMEN_ABOVE_18,18
2017,TAMIL NADU,TIRUNELVELI,RAPE_WOMEN_ABOVE_18,3
2017,TAMIL NADU,THIRUVALLUR,RAPE_WOMEN_ABOVE_18,7
2017,TAMIL NADU,TIRUVANNAMALAI,RAPE_WOMEN_ABOVE_18,16
2017,TAMIL NADU,THIRUVARUR,RAPE_WOMEN_ABOVE_18,3
2017,TAMIL NADU,TUTICORIN,RAPE_WOMEN_ABOVE_18,14
2017,TAMIL NADU,TIRUPPUR,RAPE_WOMEN_ABOVE_18,1
2017,TAMIL NADU,TIRUCHIRAPPALLI,RAPE_WOMEN_ABOVE_18,7
2017,TAMIL NADU,TIRUCHIRAPPALLI,RAPE_WOMEN_ABOVE_18,4
2017,TAMIL NADU,VELLORE,RAPE_WOMEN_ABOVE_18,8
2017,TAMIL NADU,VILLUPURAM,RAPE_WOMEN_ABOVE_18,25
2017,TAMIL NADU,VIRUDHUNAGAR,RAPE_WOMEN_ABOVE_18,3
2017,TELANGANA,HYDERABAD,RAPE_WOMEN_ABOVE_18,99
2017,TELANGANA,HYDERABAD,RAPE_WOMEN_ABOVE_18,59
2017,TELANGANA,KARIMNAGAR,RAPE_WOMEN_ABOVE_18,7
2017,TELANGANA,KHAMMAM,RAPE_WOMEN_ABOVE_18,12
2017,TELANGANA,NIZAMABAD,RAPE_WOMEN_ABOVE_18,4
2017,TELANGANA,YADADRI BHUVANAGIRI,RAPE_WOMEN_ABOVE_18,139
2017,TELANGANA,PEDDAPALLI,RAPE_WOMEN_ABOVE_18,19
2017,TELANGANA,SIDDIPET,RAPE_WOMEN_ABOVE_18,11
2017,TELANGANA,WARANGAL,RAPE_WOMEN_ABOVE_18,14
2017,TELANGANA,ADILABAD,RAPE_WOMEN_ABOVE_18,4
2017,TELANGANA,BHADRADRI KOTHAGUDEM,RAPE_WOMEN_ABOVE_18,16
2017,TELANGANA,JAYASHANKAR BHUPALAPALLY,RAPE_WOMEN_ABOVE_18,10
2017,TELANGANA,JOGULAMBA GADWAL,RAPE_WOMEN_ABOVE_18,4
2017,TELANGANA,KAMAREDDY,RAPE_WOMEN_ABOVE_18,13
2017,TELANGANA,KUMURAM BHEEM ASIFABAD,RAPE_WOMEN_ABOVE_18,12
2017,TELANGANA,MAHABUBABAD,RAPE_WOMEN_ABOVE_18,6
2017,TELANGANA,MAHABUBNAGAR,RAPE_WOMEN_ABOVE_18,15
2017,TELANGANA,MEDAK,RAPE_WOMEN_ABOVE_18,2
2017,TELANGANA,NAGARKURNOOL,RAPE_WOMEN_ABOVE_18,14
2017,TELANGANA,NALGONDA,RAPE_WOMEN_ABOVE_18,34
2017,TELANGANA,NIRMAL,RAPE_WOMEN_ABOVE_18,4
2017,TELANGANA,RAJANNA SIRCILLA,RAPE_WOMEN_ABOVE_18,4
2017,TELANGANA,SANGAREDDY,RAPE_WOMEN_ABOVE_18,6
2017,TELANGANA,SURYAPET,RAPE_WOMEN_ABOVE_18,22
2017,TELANGANA,VIKARABAD,RAPE_WOMEN_ABOVE_18,8
2017,TELANGANA,WANAPARTHY,RAPE_WOMEN_ABOVE_18,5
2017,TELANGANA,HYDERABAD,RAPE_WOMEN_ABOVE_18,1
2017,TRIPURA,DHALAI,RAPE_WOMEN_ABOVE_18,15
2017,TRIPURA,GOMATI,RAPE_WOMEN_ABOVE_18,5
2017,TRIPURA,KHOWAI,RAPE_WOMEN_ABOVE_18,10
2017,TRIPURA,NORTH TRIPURA,RAPE_WOMEN_ABOVE_18,6
2017,TRIPURA,UNAKOTI,RAPE_WOMEN_ABOVE_18,4
2017,TRIPURA,SOUTH TRIPURA,RAPE_WOMEN_ABOVE_18,15
2017,TRIPURA,UNAKOTI,RAPE_WOMEN_ABOVE_18,8
2017,TRIPURA,WEST TRIPURA,RAPE_WOMEN_ABOVE_18,27
2017,UTTAR PRADESH,AGRA,RAPE_WOMEN_ABOVE_18,40
2017,UTTAR PRADESH,ALIGARH,RAPE_WOMEN_ABOVE_18,69
2017,UTTAR PRADESH,PRAYAGRAJ,RAPE_WOMEN_ABOVE_18,67
2017,UTTAR PRADESH,AMBEDKAR NAGAR,RAPE_WOMEN_ABOVE_18,14
2017,UTTAR PRADESH,AMETHI,RAPE_WOMEN_ABOVE_18,26
2017,UTTAR PRADESH,AMROHA,RAPE_WOMEN_ABOVE_18,35
2017,UTTAR PRADESH,AURAIYA,RAPE_WOMEN_ABOVE_18,38
2017,UTTAR PRADESH,AZAMGARH,RAPE_WOMEN_ABOVE_18,47
2017,UTTAR PRADESH,BUDAUN,RAPE_WOMEN_ABOVE_18,45
2017,UTTAR PRADESH,BAGHPAT,RAPE_WOMEN_ABOVE_18,20
2017,UTTAR PRADESH,BAHRAICH,RAPE_WOMEN_ABOVE_18,16
2017,UTTAR PRADESH,BALLIA,RAPE_WOMEN_ABOVE_18,25
2017,UTTAR PRADESH,BALRAMPUR,RAPE_WOMEN_ABOVE_18,17
2017,UTTAR PRADESH,BANDA,RAPE_WOMEN_ABOVE_18,32
2017,UTTAR PRADESH,BARA BANKI,RAPE_WOMEN_ABOVE_18,21
2017,UTTAR PRADESH,BAREILLY,RAPE_WOMEN_ABOVE_18,63
2017,UTTAR PRADESH,BASTI,RAPE_WOMEN_ABOVE_18,12
2017,UTTAR PRADESH,BIJNOR,RAPE_WOMEN_ABOVE_18,88
2017,UTTAR PRADESH,BULANDSHAHR,RAPE_WOMEN_ABOVE_18,118
2017,UTTAR PRADESH,CHANDAULI,RAPE_WOMEN_ABOVE_18,16
2017,UTTAR PRADESH,CHITRAKOOT,RAPE_WOMEN_ABOVE_18,27
2017,UTTAR PRADESH,DEORIA,RAPE_WOMEN_ABOVE_18,18
2017,UTTAR PRADESH,ETAH,RAPE_WOMEN_ABOVE_18,10
2017,UTTAR PRADESH,ETAWAH,RAPE_WOMEN_ABOVE_18,20
2017,UTTAR PRADESH,AYODHYA,RAPE_WOMEN_ABOVE_18,18
2017,UTTAR PRADESH,FATEHPUR,RAPE_WOMEN_ABOVE_18,15
2017,UTTAR PRADESH,FIROZABAD,RAPE_WOMEN_ABOVE_18,22
2017,UTTAR PRADESH,LUCKNOW,RAPE_WOMEN_ABOVE_18,3
2017,UTTAR PRADESH,GHAZIABAD,RAPE_WOMEN_ABOVE_18,98
2017,UTTAR PRADESH,GHAZIPUR,RAPE_WOMEN_ABOVE_18,17
2017,UTTAR PRADESH,GONDA,RAPE_WOMEN_ABOVE_18,19
2017,UTTAR PRADESH,GORAKHPUR,RAPE_WOMEN_ABOVE_18,52
2017,UTTAR PRADESH,HAMIRPUR,RAPE_WOMEN_ABOVE_18,17
2017,UTTAR PRADESH,HAPUR,RAPE_WOMEN_ABOVE_18,35
2017,UTTAR PRADESH,HARDOI,RAPE_WOMEN_ABOVE_18,28
2017,UTTAR PRADESH,HATHRAS,RAPE_WOMEN_ABOVE_18,43
2017,UTTAR PRADESH,JALAUN,RAPE_WOMEN_ABOVE_18,19
2017,UTTAR PRADESH,JAUNPUR,RAPE_WOMEN_ABOVE_18,25
2017,UTTAR PRADESH,JHANSI,RAPE_WOMEN_ABOVE_18,23
2017,UTTAR PRADESH,KANNAUJ,RAPE_WOMEN_ABOVE_18,9
2017,UTTAR PRADESH,KANPUR DEHAT,RAPE_WOMEN_ABOVE_18,33
2017,UTTAR PRADESH,KANPUR NAGAR,RAPE_WOMEN_ABOVE_18,97
2017,UTTAR PRADESH,KASGANJ,RAPE_WOMEN_ABOVE_18,31
2017,UTTAR PRADESH,KAUSHAMBI,RAPE_WOMEN_ABOVE_18,10
2017,UTTAR PRADESH,KHERI,RAPE_WOMEN_ABOVE_18,38
2017,UTTAR PRADESH,KUSHINAGAR,RAPE_WOMEN_ABOVE_18,22
2017,UTTAR PRADESH,LALITPUR,RAPE_WOMEN_ABOVE_18,11
2017,UTTAR PRADESH,LUCKNOW,RAPE_WOMEN_ABOVE_18,142
2017,UTTAR PRADESH,MAHRAJGANJ,RAPE_WOMEN_ABOVE_18,4
2017,UTTAR PRADESH,MAHOBA,RAPE_WOMEN_ABOVE_18,34
2017,UTTAR PRADESH,MAINPURI,RAPE_WOMEN_ABOVE_18,12
2017,UTTAR PRADESH,MATHURA,RAPE_WOMEN_ABOVE_18,59
2017,UTTAR PRADESH,MAU,RAPE_WOMEN_ABOVE_18,17
2017,UTTAR PRADESH,MEERUT,RAPE_WOMEN_ABOVE_18,105
2017,UTTAR PRADESH,MIRZAPUR,RAPE_WOMEN_ABOVE_18,27
2017,UTTAR PRADESH,MORADABAD,RAPE_WOMEN_ABOVE_18,49
2017,UTTAR PRADESH,MUZAFFARNAGAR,RAPE_WOMEN_ABOVE_18,59
2017,UTTAR PRADESH,PILIBHIT,RAPE_WOMEN_ABOVE_18,71
2017,UTTAR PRADESH,PRATAPGARH,RAPE_WOMEN_ABOVE_18,41
2017,UTTAR PRADESH,RAE BARELI,RAPE_WOMEN_ABOVE_18,47
2017,UTTAR PRADESH,RAMPUR,RAPE_WOMEN_ABOVE_18,91
2017,UTTAR PRADESH,SAHARANPUR,RAPE_WOMEN_ABOVE_18,33
2017,UTTAR PRADESH,SAMBHAL,RAPE_WOMEN_ABOVE_18,37
2017,UTTAR PRADESH,SANT KABIR NAGAR,RAPE_WOMEN_ABOVE_18,34
2017,UTTAR PRADESH,SHAHJAHANPUR,RAPE_WOMEN_ABOVE_18,53
2017,UTTAR PRADESH,SHAMLI,RAPE_WOMEN_ABOVE_18,27
2017,UTTAR PRADESH,SHRAWASTI,RAPE_WOMEN_ABOVE_18,8
2017,UTTAR PRADESH,SIDDHARTHNAGAR,RAPE_WOMEN_ABOVE_18,12
2017,UTTAR PRADESH,SITAPUR,RAPE_WOMEN_ABOVE_18,38
2017,UTTAR PRADESH,SONBHADRA,RAPE_WOMEN_ABOVE_18,28
2017,UTTAR PRADESH,BHADOHI,RAPE_WOMEN_ABOVE_18,7
2017,UTTAR PRADESH,SULTANPUR,RAPE_WOMEN_ABOVE_18,18
2017,UTTAR PRADESH,UNNAO,RAPE_WOMEN_ABOVE_18,18
2017,UTTAR PRADESH,VARANASI,RAPE_WOMEN_ABOVE_18,42
2017,WEST BENGAL,ALIPURDUAR,RAPE_WOMEN_ABOVE_18,34
2017,WEST BENGAL,PASCHIM BARDHAMAN,RAPE_WOMEN_ABOVE_18,18
2017,WEST BENGAL,BANKURA,RAPE_WOMEN_ABOVE_18,12
2017,WEST BENGAL,NORTH 24 PARGANAS,RAPE_WOMEN_ABOVE_18,17
2017,WEST BENGAL,NORTH 24 PARGANAS,RAPE_WOMEN_ABOVE_18,6
